address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 마포구 노고산동 31-61,CE7,카페,음식점 > 카페 > 커피전문점 > 카페게이트,,308696744,,카페게이트 신촌캠퍼스,http://place.map.kakao.com/308696744,서울 마포구 고산길 23,126.938337774115,37.5537392696422
서울 마포구 신수동 81-54,CE7,카페,음식점 > 카페,,26813795,02-716-4160,헤븐리모멘츠,http://place.map.kakao.com/26813795,서울 마포구 백범로 30,126.937232514401,37.5518907405582
서울 마포구 노고산동 33-12,CE7,카페,음식점 > 카페,,24750658,02-3274-1212,더나더나,http://place.map.kakao.com/24750658,서울 마포구 고산길 31,126.93886495311469,37.55398011017575
서울 마포구 신수동 1-1,CE7,카페,음식점 > 카페,,13101807,02-706-6201,카페끼니,http://place.map.kakao.com/13101807,서울 마포구 백범로 35,126.938984051106,37.5522628698436
서울 서대문구 창천동 72-12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1907611374,1522-3232,스타벅스 신촌역점,http://place.map.kakao.com/1907611374,서울 서대문구 신촌로 73,126.93468241875944,37.55626370127929
서울 서대문구 창천동 72-14,CE7,카페,음식점 > 카페 > 테마카페,,1338191979,02-6953-8325,세라젬웰카페 서울신촌직영점,http://place.map.kakao.com/1338191979,서울 서대문구 신촌로 73,126.934535243804,37.5563185806091
서울 마포구 노고산동 49-25,CE7,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,,763496937,02-6402-2366,투썸플레이스 신촌대로점,http://place.map.kakao.com/763496937,서울 마포구 신촌로 74,126.934005996666,37.5558533713274
서울 서대문구 창천동 62-31,CE7,카페,음식점 > 카페,,26967143,02-333-9467,파티오,http://place.map.kakao.com/26967143,서울 서대문구 연세로5다길 28,126.934009665535,37.5568264505199
서울 마포구 노고산동 49-39,CE7,카페,음식점 > 카페 > 커피전문점,,751832575,010-569-6815,콜린스커피,http://place.map.kakao.com/751832575,서울 마포구 신촌로12가길 18,126.933517287142,37.5556260458059
서울 서대문구 창천동 62-21,CE7,카페,음식점 > 카페,,26533401,,몰리스,http://place.map.kakao.com/26533401,서울 서대문구 연세로5다길 22-7,126.934439649847,37.5569203937734
서울 서대문구 창천동 72-12,CE7,카페,음식점 > 카페 > 커피전문점 > 카페인중독,,1051657673,070-4176-3000,카페인중독 신촌점,http://place.map.kakao.com/1051657673,서울 서대문구 신촌로 73,126.93428511606501,37.5563319566212
서울 서대문구 창천동 72-12,CE7,카페,음식점 > 카페,,1714488387,02-322-3339,과일에반하다프루타 신촌점,http://place.map.kakao.com/1714488387,서울 서대문구 신촌로 73,126.93433369813654,37.55642658837212
서울 마포구 노고산동 54-21,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,2063873945,,요거티 신촌점,http://place.map.kakao.com/2063873945,서울 마포구 신촌로14길 11,126.933790202807,37.5554369896905
서울 마포구 노고산동 49-31,CE7,카페,음식점 > 카페 > 커피전문점 > 이디야커피,,429499575,02-332-7208,이디야커피 신촌하나로마트점,http://place.map.kakao.com/429499575,서울 마포구 신촌로 66,126.93304940236956,37.5561600728965
서울 서대문구 창천동 72-22,CE7,카페,음식점 > 카페 > 커피전문점 > 달리는커피,,873230551,02-6953-0004,달리는커피 서울신촌점,http://place.map.kakao.com/873230551,서울 서대문구 신촌로 63,126.93375295127237,37.55660736441959
서울 마포구 노고산동 54-80,CE7,카페,음식점 > 카페,,1749072821,,국민우유집,http://place.map.kakao.com/1749072821,서울 마포구 신촌로12길 23,126.93272980980169,37.555391340433204
서울 서대문구 창천동 72-36,CE7,카페,음식점 > 카페,,697241609,070-8711-0070,단데농,http://place.map.kakao.com/697241609,서울 서대문구 신촌로 57,126.932934514885,37.5568087257706
서울 서대문구 창천동 72-36,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,1471474161,,and커피바,http://place.map.kakao.com/1471474161,서울 서대문구 신촌로 57,126.932932286101,37.5567699816216
서울 서대문구 창천동 72-36,CE7,카페,음식점 > 카페,,1847558768,,아날로그네버다이스,http://place.map.kakao.com/1847558768,서울 서대문구 신촌로 57,126.93294356326021,37.556815037890786
서울 마포구 노고산동 49-32,CE7,카페,음식점 > 카페 > 테마카페 > 라이브카페,,295233073,02-334-9981,푸른굴뚝,http://place.map.kakao.com/295233073,서울 마포구 신촌로14길 12,126.933630483069,37.5556008815596
서울 마포구 동교동 185-6,CE7,카페,음식점 > 카페 > 테마카페 > 갤러리카페,,1147722261,,갤러리카페900,http://place.map.kakao.com/1147722261,서울 마포구 신촌로12길 4,126.932529916629,37.556176896138
서울 마포구 동교동 185-1,CE7,카페,음식점 > 카페,,5652164,,이티씨 커피앤칼라,http://place.map.kakao.com/5652164,서울 마포구 신촌로 62,126.932679141465,37.5563607847768
서울 마포구 노고산동 54-56,CE7,카페,음식점 > 카페,,2123978038,,12th Avenue,http://place.map.kakao.com/2123978038,서울 마포구 신촌로12길 25,126.93276156629696,37.55531567473186
서울 서대문구 창천동 72-36,CE7,카페,음식점 > 카페,,2040224373,,오모플라타,http://place.map.kakao.com/2040224373,서울 서대문구 신촌로 57,126.93295035701,37.5568114377599
서울 서대문구 창천동 72-36,CE7,카페,음식점 > 카페,,1191902348,,커들리홈커피랩,http://place.map.kakao.com/1191902348,서울 서대문구 신촌로 57,126.9329095945,37.5568330385394
서울 서대문구 창천동 30-10,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,1042307963,0507-1430-3688,커피크레페 본점,http://place.map.kakao.com/1042307963,서울 서대문구 신촌로 87-8,126.936319262007,37.5558654535892
서울 서대문구 창천동 62-2,CE7,카페,음식점 > 카페 > 커피전문점,,8581817,,파파,http://place.map.kakao.com/8581817,서울 서대문구 연세로5길 28,126.935440510048,37.5564704466186
서울 서대문구 창천동 30-20,CE7,카페,음식점 > 카페 > 커피전문점 > 이디야커피,,24757193,02-3144-3914,이디야커피 신촌역점,http://place.map.kakao.com/24757193,서울 서대문구 신촌로 87-20,126.93637313351134,37.55639707109582
서울 서대문구 창천동 72-6,CE7,카페,음식점 > 카페 > 커피전문점 > 메가MGC커피,,1254899116,02-332-8394,메가MGC커피 신촌로터리점,http://place.map.kakao.com/1254899116,서울 서대문구 신촌로 75,126.934942872897,37.5560881505864
서울 서대문구 창천동 30-7,CE7,카페,음식점 > 카페 > 커피전문점 > 할리스,,101900827,02-322-3684,할리스 신촌연세로점,http://place.map.kakao.com/101900827,서울 서대문구 연세로 5,126.93653979605108,37.55604847480273
서울 서대문구 창천동 30-11,CE7,카페,음식점 > 카페 > 커피전문점,,130759939,02-333-5661,논탄토 신촌점,http://place.map.kakao.com/130759939,서울 서대문구 신촌로 87-4,126.936271826405,37.5557510013203
서울 서대문구 창천동 30-45,CE7,카페,음식점 > 카페 > 커피전문점,,1079548967,,챔스빈 신촌점,http://place.map.kakao.com/1079548967,서울 서대문구 신촌로 87-12,126.93639152713,37.5560610089831
서울 마포구 노고산동 57-12,CE7,카페,음식점 > 카페 > 커피전문점 > 할리스,,876515279,02-325-7588,할리스 신촌역점,http://place.map.kakao.com/876515279,서울 마포구 신촌로 88,126.93534412629374,37.55537478101101
서울 서대문구 창천동 30-1,CE7,카페,음식점 > 카페 > 테마카페 > 북카페,,806151975,02-3145-1709,통인동커피공방 로스팅라이브러리,http://place.map.kakao.com/806151975,서울 서대문구 연세로 13,126.936576534929,37.5567665894352
서울 서대문구 창천동 30-6,CE7,카페,음식점 > 카페 > 커피전문점,,89421634,,비엔나커피하우스 신촌점,http://place.map.kakao.com/89421634,서울 서대문구 연세로 9,126.93664473302,37.5564206430754
서울 서대문구 창천동 30-8,CE7,카페,음식점 > 카페 > 커피전문점,,1821737764,,트리클커피,http://place.map.kakao.com/1821737764,서울 서대문구 연세로 3-3,126.936588603725,37.5558800145072
서울 서대문구 창천동 30-1,CE7,카페,음식점 > 카페,,1628405756,,팝퍼블 현대백화점 신촌점,http://place.map.kakao.com/1628405756,서울 서대문구 연세로 13,126.93648036729424,37.55672959684883
서울 서대문구 창천동 30-1,CE7,카페,음식점 > 카페 > 테마카페,,1171087377,,팝버블 카페 신촌점,http://place.map.kakao.com/1171087377,서울 서대문구 연세로 13,126.93661051346454,37.556735973773996
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1864551274,1522-3232,스타벅스 현대신촌점,http://place.map.kakao.com/1864551274,서울 서대문구 신촌로 83,126.93570925922158,37.55585971703117
서울 서대문구 창천동 62-1,CE7,카페,음식점 > 카페 > 테마카페,,303801931,,브이알지카페,http://place.map.kakao.com/303801931,서울 서대문구 연세로5길 26,126.93543136899,37.5565713533214
서울 서대문구 창천동 62-1,CE7,카페,음식점 > 카페 > 테마카페,,22262494,02-3144-3760,암흑카페,http://place.map.kakao.com/22262494,서울 서대문구 연세로5길 26,126.93542232121168,37.55656414039453
서울 서대문구 창천동 30-11,CE7,카페,음식점 > 카페 > 커피전문점,,2016047755,02-3144-2615,신촌브루스,http://place.map.kakao.com/2016047755,서울 서대문구 신촌로 87-4,126.936274090647,37.5557501015449
서울 마포구 노고산동 49-1,CE7,카페,음식점 > 카페 > 커피전문점 > 카페게이트,,1041218547,,카페게이트 신촌점,http://place.map.kakao.com/1041218547,서울 마포구 신촌로 84,126.934947871367,37.5555457528827
서울 서대문구 창천동 72-1,CE7,카페,음식점 > 카페 > 커피전문점 > 매머드익스프레스,,1505825990,,매머드익스프레스 신촌점,http://place.map.kakao.com/1505825990,서울 서대문구 연세로5길 38,126.9352778289515,37.55613428553795
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,1548577883,,타타스베이글,http://place.map.kakao.com/1548577883,서울 서대문구 신촌로 83,126.935813139651,37.5561390827472
서울 서대문구 창천동 62-4,CE7,카페,음식점 > 카페 > 팔공티,,103579982,,팔공티 신촌점,http://place.map.kakao.com/103579982,서울 서대문구 연세로5길 32,126.935363644548,37.556362284883
서울 서대문구 창천동 30-1,CE7,카페,음식점 > 카페,,487185561,02-3145-1522,랑데자뷰 신촌유플렉스점,http://place.map.kakao.com/487185561,서울 서대문구 연세로 13,126.93661833728709,37.55685220662538
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 공차,,19749730,,공차 현대신촌점,http://place.map.kakao.com/19749730,서울 서대문구 신촌로 83,126.93549752848618,37.55597042423635
서울 서대문구 창천동 72-6,CE7,카페,음식점 > 카페,,723545087,,코티커피 신촌역점,http://place.map.kakao.com/723545087,서울 서대문구 신촌로 75,126.934947409266,37.556077341117
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페,,1543294357,02-3145-2092,카페몬지 현대백화점 신촌점,http://place.map.kakao.com/1543294357,서울 서대문구 신촌로 83,126.93589477722064,37.55596163061015
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 커피전문점,,25767160,02-3145-2410,띵크커피 신촌현대점,http://place.map.kakao.com/25767160,서울 서대문구 신촌로 83,126.93587199493679,37.556133708743424
서울 서대문구 창천동 30,CE7,카페,음식점 > 카페,,7854940,,롬,http://place.map.kakao.com/7854940,,126.936617232243,37.556820671127
서울 서대문구 창천동 62-59,CE7,카페,음식점 > 카페,,9186215,02-335-2281,스윙,http://place.map.kakao.com/9186215,서울 서대문구 연세로5다길 14,126.934783992368,37.5565890174676
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,1630937893,,그로서리스터프 신촌점,http://place.map.kakao.com/1630937893,서울 서대문구 신촌로 83,126.93589033439234,37.55586341947828
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페 > 커피전문점,,1330386796,,더치랩카페 현대백화점 신촌점,http://place.map.kakao.com/1330386796,서울 서대문구 신촌로 83,126.93582568618216,37.55602556389455
서울 서대문구 창천동 62-15,CE7,카페,음식점 > 카페,,15635395,070-7651-5625,아이프렌즈,http://place.map.kakao.com/15635395,서울 서대문구 연세로5길 26-17,126.934783791352,37.5568196726658
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페,,612631595,,카페H 현대백화점신촌점,http://place.map.kakao.com/612631595,서울 서대문구 신촌로 83,126.93584251554,37.5561967625459
서울 마포구 노고산동 31-11,CE7,카페,음식점 > 카페,,1896468843,,하우 신촌역점,http://place.map.kakao.com/1896468843,서울 마포구 신촌로 지하 90,126.936085406763,37.5553796895927
서울 서대문구 창천동 30-33,CE7,카페,음식점 > 카페,,26569450,,더팬 신촌점,http://place.map.kakao.com/26569450,서울 서대문구 신촌로 83,126.935884424042,37.5561571414255
서울 서대문구 창천동 62-28,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,1692202286,0507-1466-5574,헤이진,http://place.map.kakao.com/1692202286,서울 서대문구 연세로5나길 37,126.934145280922,37.5570481715647
서울 서대문구 창천동 53-29,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,374927317,02-517-5480,디베티,http://place.map.kakao.com/374927317,서울 서대문구 연세로7안길 47,126.93414418824895,37.55828974502928
서울 서대문구 창천동 53-91,CE7,카페,음식점 > 카페,,693248561,,블랙번즈,http://place.map.kakao.com/693248561,서울 서대문구 연세로7안길 42,126.93456061556817,37.55836566031882
서울 서대문구 창천동 112-2,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,902573650,010-7940-1177,베지밍베이크,http://place.map.kakao.com/902573650,서울 서대문구 신촌로11길 7,126.932769031187,37.5570843368183
서울 서대문구 창천동 67-13,CE7,카페,음식점 > 카페 > 커피전문점 > 포트캔커피,,1898234620,02-336-0831,포트캔커피 신촌점,http://place.map.kakao.com/1898234620,서울 서대문구 신촌로11길 35,126.933247841094,37.5582676177402
서울 서대문구 창천동 53-3,CE7,카페,"가정,생활 > 여가시설 > 보드카페",,348667076,010-3478-4404,밀짚모자 해적단TCG,http://place.map.kakao.com/348667076,서울 서대문구 연세로9길 37,126.934583105386,37.5585323572328
서울 서대문구 창천동 57-42,CE7,카페,"가정,생활 > 여가시설 > 만화방 > 만화카페 > 벌툰",,864693294,070-4895-3880,벌툰 플레이플러스 신촌직영점,http://place.map.kakao.com/864693294,서울 서대문구 연세로5가길 8-3,126.936182159363,37.5573826590523
서울 서대문구 창천동 57-61,CE7,카페,음식점 > 카페 > 커피전문점,,1011256721,010-4258-1181,더파이홀,http://place.map.kakao.com/1011256721,서울 서대문구 연세로5나길 20,126.93506654602719,37.55703156286427
서울 서대문구 창천동 33-43,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,,24879347,070-7716-8970,설빙 신촌점,http://place.map.kakao.com/24879347,서울 서대문구 연세로 23,126.9366888686437,37.5577613506593
서울 서대문구 창천동 33-36,CE7,카페,음식점 > 카페 > 테마카페 > 고양이카페,,12811871,010-2618-9747,고양이다락방,http://place.map.kakao.com/12811871,서울 서대문구 연세로 25-1,126.93672036385163,37.55799112181181
서울 서대문구 창천동 31-40,CE7,카페,음식점 > 카페 > 커피전문점 > 메가MGC커피,,1843190721,02-336-6051,메가MGC커피 신촌점,http://place.map.kakao.com/1843190721,서울 서대문구 연세로5가길 8-6,126.936557727179,37.5575918927999
서울 서대문구 창천동 33-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10538286,1522-3232,스타벅스 연대점,http://place.map.kakao.com/10538286,서울 서대문구 연세로 35,126.936715226399,37.558712817702
